text,label,is_synthetic,source_label,pipeline_id,sampler_id,source_index
3N فاقد پیکسل های ضروری برای فوکوس خودکار و Wi-Fi است و صفحه‌نمایش لمسی‌اش نیز نسبت به مدل 5R افت قابل توجهی دارد، که واقعاً ناامیدکننده است.,0,True,1,Pipeline,ExclusiveSampler[1],270
البته تایپ کردن با این گوشی با توجه به صفحه نمایش 3.2 اینچی برای کسانی که دستان بزرگی دارند مقداری مشکل است.,1,False,,,,
اگرچه عکس‌ها کمی تار هستند، اما به اندازه کافی قابل اعتماد نیستند و نسبت به لرزش دست چندان مقاوم نیستند.,1,True,4,Pipeline,ExclusiveSampler[4],222
کافيه با مدلهاي مشابه برند هاي ديگه مقايسه کنيد.,2,False,,,,
برای دسترسی به آن نخست پیچ تنظیم را بر روی این مود قرار دهید.,2,False,,,,
ویژگی جدید و مهم این سیستم‌عامل، Siri است که نقش یک دستیار دیجیتال شخصی را دارد و به شما امکان می‌دهد با گوشی صحبت کنید و از آن کمک بگیرید.,1,True,4,Pipeline,ExclusiveSampler[4],297
گوشيه خوبيه فقط اين دکمه هاي سخت افزاري و حافظه و رم کمش تو ذوق آدم ميزنه,1,False,,,,
کلید پاور و جک 3.5 میلی‌متری صدا، در لبه‌ی بالایی این گوشی قرار دارند که بسیار نامناسب و ناکارآمد است.,1,True,2,Pipeline,ExclusiveSampler[2],1346
بطوريکه حتي با حداکثر زوم ،  عکس شايد خيلي شفاف نباشد اما رنگها سر جاي خودشان هستند و در حاشيه ها پراکندگي ندارند .,2,False,,,,
دوست گرامي همه‌ي فلاش‌ها اگر مستقيم زده‌شوند سايه دارند,2,False,,,,
اسکنر یکی دیگر از قسمت‌های برجسته این دستگاه است که با دقت بالا و کارایی استثنایی، تجربه کاربری بی‌نظیری را ارائه می‌دهد.,4,True,2,Pipeline,ExclusiveSampler[2],378
این گوشی همانند اکثر گوشی‌های رده بالای این کمپانی،  دارای بدنه یک پارچه پلی کربناتی است که کیفیت فوق‌العاده بالایی داشته و به کاهش وزن کلی دستگاه کمک فراوانی کرده است.,4,False,,,,
این گوشی را دیروز خریدم و واقعاً پشیمانم؛ کیفیت و کارایی آن آنطور که باید نیست و ارزش هزینه کردن ندارد.,1,True,2,Pipeline,ExclusiveSampler[2],417
گوشي بسيار خوبيه  رزولوشن پايين صفحه محسوس نيست تاچ خوبي داره و سخت افزارش مناسبه,3,False,,,,
این روشنایی کمکی نمی‌کند؛ صفحه نمایش هنوز هم برای استفاده در فضای باز بسیار مشکل است و اصلاً رضایت‌بخش نیست.,0,True,4,Pipeline,ExclusiveSampler[4],376
گوشي مناسب، خوب و کارايي است.,3,False,,,,
در بالای این صفحه به ترتیب از راست به چپ،  دوربین دوم،  سنسور مربوط به روشنایی صفحه و سنسور مجاورت و LED مربوط به پیغام‌ها وجود دارند.,2,False,,,,
خيلي روونه.,4,False,,,,
متأسفانه، این لپ‌تاپ همراه دی وی دی‌ رام ندارد و این نقص بزرگی است که می‌تواند کاربران را بسیار نگران کند و احساس ناامیدی عمیقی به آن‌ها بدهد.,0,True,1,Pipeline,ExclusiveSampler[1],159
در اصل، وقتی به این گوشی از نمای جلویی نگاه کنید تفاوت خاصی بین آن و نسل قبلی نمی‌بینید، اما از نمای کناری و پشتی تفاوت‌ها کاملا عیان و قابل توجه هستند.,2,False,,,,
جز چند گوشه‌های نسبتاً گردتر، G6 اصلاً به نظر نمی‌رسد تفاوت قابل توجهی با مدل‌های قبلی خودش داشته باشد، شاید اصلاً ارزش آپگرید نداشته باشد.,1,True,2,Pipeline,ExclusiveSampler[2],1394
این روشنایی فوق‌العاده به کاربران کمک خواهد کرد که حتی با وجود سطح براق صفحه نمایش،  به راحتی با تبلت خود در فضاهای بیرونی و یا در زیر تابش مستقیم نور آفتاب کار کنند.,4,False,,,,
این گوشی سریع و روان است چون صفحه‌نمایش کوچک دارد، پردازنده ۱ گیگابایت و ۵۱۲ مگابایت رم دارد، که باعث می‌شود به راحتی بتوان آن را پردازش کرد.,1,True,3,Pipeline,ExclusiveSampler[3],643
ولی ایزو 3200 کاملا نویزی است.,0,False,,,,
اين لپ تاپ رو من بعد از يک ماه تحقيق انتخاب کردم و خريدم.,2,False,,,,
بنابراین به کمک اسپیکرهای خیلی خوب و نمایشگر با کیفیت، به راحتی می‌توانید با جمع دوستان به تماشای فیلم با N43SM بنشینید و یا به موسیقی گوش دهید.,4,False,,,,
مایکروسافت،  تبلت جدید خود را در دو مدل RT و Pro معرفی نموده است که می‌خواهیم به بررسی مدل RT بپردازیم.,2,False,,,,
بازي آنلاين نياز به پرداخت پول دارد، اما با تنوع و هیجان فوق‌العاده‌اش، تجربه‌ای سرگرم‌کننده و جذاب را ارائه می‌دهد. اکس باکس ۳۶۰ در سال ۲۰۰۵ وارد بازار شد و شروعی قدرتمند برای نسل جدید کنسول‌ها بود، پیشرفته و هیجان‌انگیزتر از همیشه.,3,True,2,Pipeline,ExclusiveSampler[2],597
پس مطمئننا مي شه 3G رو هم به همين روش و به راحتي روش داشت.,3,False,,,,
به خاطر طراحی صفحه کلید QWERTY، این گوشی بسیار باریک ساخته شده است که واقعاً قابل تحسین است، هرچند کمی ضخیم‌تر از LG Optimus 3D است.,4,True,2,Pipeline,ExclusiveSampler[2],77
ابعاد این دستگاه بسیار بزرگ است و وزن آن نیز بیش از حد سنگین است، که حمل و استفاده آسانی را محدود می‌کند.,1,True,3,Pipeline,ExclusiveSampler[3],937
تنها موبايل با cpu 1ghz هست که قيمتش زير 300 هزار تومن هست.,2,False,,,,
:|,1,True,2,Pipeline,ExclusiveSampler[2],1423
این گوشی واقعاً از نظر کیفیت ساخت و عملکرد بسیار ضعیف است و ارزش خرید ندارد.,0,True,4,Pipeline,ExclusiveSampler[4],359
سلام دوستان، این غول را یک هفته پیش خریدم، اما واقعاً عملکردش در حد انتظار نیست و مشکلات زیادی دارد.,1,True,4,Pipeline,ExclusiveSampler[4],137
دوربین اين گوشي مجهز به تشخيص چهره است و فوکوس ثابت داره سيستم عاملش هم به گفته نوکيا تا سال 2012 به سيستم عامل بل آپديت ميشه .,3,False,,,,
برای باز کردن قفل صفحه،  کافیست انگشتتان را بر روی صفحه نمایش به راست بکشید.,2,False,,,,
من اين گوشيو امروز از سايت گرفتم.,2,False,,,,
"سرعت عالي پردازنده فوق العاده قدرتمند, ولي کيفيت دوربين جلو نسبت به کيفيت خود تبلت يه کم پايينه و تو ذوق ميزنه.",3,False,,,,
نوکياX2-02گوشي خوبي بود اما لمسي نبود.,2,False,,,,
اندرويد ورژن 5 ،  اول براي اين گوشي مي آد، wifi قدرتمند، ساپورت معتبرترين کمپاني دنيا، ابعاد گوشي مناسب ، بهترين صفحه نمايش انتخاب شده از سوي ديجي کالا در سال 2012.قيمت عالي نسبت به رقبا، طراحي عالي باتري متوسط  کيفيت دوربين نه فوق العاده ولي بد هم نيست درحد خودش با کيفيته، پشت گوشي بعد از کمي بازي HD گرم ميشه ولي به هيچ عنوان داغ نميشه حتي بعد از چند ساعت بازي.,4,False,,,,
واقعاً عملکرد زوم این دوربین عالی است و لرزشگیر بسیار قدرتمندی دارد که تصاویر را با کیفیت بالا ثبت می‌کند!,4,True,2,Pipeline,ExclusiveSampler[2],878
برام عجيبه يه جمله ي اشتباه که درمورد اپل جا افتاده اينه که اپل تو ايران کارايي که بايد رو نداره ؟,2,False,,,,
همچنین، امکان عکاسی 3D یا سه‌ بعدی با آن وجود دارد، که این ویژگی بسیار بی‌اهمیت و نتیجه‌ای بی‌فایده است.,0,True,2,Pipeline,ExclusiveSampler[2],1157
با این وجود،  حتی مدل‌هایی که از کارت‌های گرافیکی مجزا استفاده می‌کنند،  خیلی مناسب اجرای بازی‌های سه بعدی سنگین نبوده و بیشتر برای کارهای گرافیکی سبک مثل ویرایش عکس مناسبند.,2,False,,,,
دکمه‌ی پاور یا همان دکمه‌ی روشن و خاموش به قسمت پشتی دوربین انتقال یافته است.,2,False,,,,
گوشی اونقدر خوب است که دیگر چیزی برتر از اون پیدا نمی‌کنی.,0,True,4,Pipeline,ExclusiveSampler[4],654
اچ تي سي هرگز گوشي بد نميزنه ولي با اين حال بازم به پاي XPERIA Z نميرسه سوني توي اکسپريا زد دوربين 13 گذاشته ولي اين دوربينش 8 و باتري اکسپريا زد 2330 ولي اين 2020 ولي در باقي امکانات سخت افزاري اين گوشي همانند اکسپريا زد هستش,2,False,,,,
